InvoiceNo,StockCode,Country,Local_Currency,CustomerID,InvoiceDate,UnitPrice,Total_Quantity_Sold,Month,DayOfWeek,Competitor_Price
568712,22382,MEXICO,MXN,17841,2011-09-28 15:50:00,41.25,5,9,2,38.59358236984629
568712,22469,MEXICO,MXN,17841,2011-09-28 15:50:00,41.25,1,9,2,38.18224296870936
568712,23202,MEXICO,MXN,17841,2011-09-28 15:50:00,52.0,3,9,2,55.721078150979395
568712,23203,MEXICO,MXN,17841,2011-09-28 15:50:00,52.0,3,9,2,47.12513489749262
568712,23206,MEXICO,MXN,17841,2011-09-28 15:50:00,41.25,2,9,2,41.59746620999326
568713,20728,MEXICO,MXN,13061,2011-09-28 16:04:00,41.25,10,9,2,40.51994593160538
568713,23209,MEXICO,MXN,13061,2011-09-28 16:04:00,41.25,10,9,2,44.68864550775435
568713,71459,MEXICO,MXN,13061,2011-09-28 16:04:00,21.25,12,9,2,22.588075691414822
568715,22961,MEXICO,MXN,17783,2011-09-28 16:07:00,36.25,1,9,2,32.71679467248827
568715,23202,MEXICO,MXN,17783,2011-09-28 16:07:00,52.0,2,9,2,53.61380133763825
568726,84978,MEXICO,MXN,16775,2011-09-28 16:35:00,31.25,24,9,2,30.65427994299707
568726,85123A,MEXICO,MXN,16775,2011-09-28 16:35:00,73.75,3,9,2,74.67857970446258
568727,21181,MEXICO,MXN,15796,2011-09-28 16:38:00,52.5,12,9,2,53.53013251649671
568780,22086,MEXICO,MXN,18235,2011-09-29 08:27:00,73.75,12,9,3,75.09486503146887
568780,22492,MEXICO,MXN,18235,2011-09-29 08:27:00,16.25,36,9,3,15.859603280045256
568780,23201,MEXICO,MXN,18235,2011-09-29 08:27:00,52.0,10,9,3,52.883887344497836
568780,85099B,MEXICO,MXN,18235,2011-09-29 08:27:00,52.0,10,9,3,51.063387922704294
568781,22423,MEXICO,MXN,14952,2011-09-29 08:28:00,273.75,32,9,3,254.4270437237835
568782,20724,MEXICO,MXN,13985,2011-09-29 08:53:00,21.25,10,9,3,21.369950345410963
568782,20727,MEXICO,MXN,13985,2011-09-29 08:53:00,41.25,10,9,3,42.88311927966068
568782,20728,MEXICO,MXN,13985,2011-09-29 08:53:00,41.25,10,9,3,39.163262891350996
568782,22382,MEXICO,MXN,13985,2011-09-29 08:53:00,41.25,10,9,3,38.92705319685364
568782,22384,MEXICO,MXN,13985,2011-09-29 08:53:00,41.25,10,9,3,42.87354059737832
568782,22386,MEXICO,MXN,13985,2011-09-29 08:53:00,52.0,10,9,3,48.959709483498145
568782,23203,MEXICO,MXN,13985,2011-09-29 08:53:00,52.0,10,9,3,52.82083025220582
568782,23209,MEXICO,MXN,13985,2011-09-29 08:53:00,41.25,10,9,3,46.04320911207385
568782,85099B,MEXICO,MXN,13985,2011-09-29 08:53:00,52.0,10,9,3,53.506944592049805
568783,84978,MEXICO,MXN,17739,2011-09-29 09:03:00,26.5,36,9,3,25.95160784741898
568786,23199,MEXICO,MXN,15144,2011-09-29 09:16:00,52.0,20,9,3,54.76880674120584
568786,23202,MEXICO,MXN,15144,2011-09-29 09:16:00,52.0,20,9,3,47.6296689255733
568786,85099B,MEXICO,MXN,15144,2011-09-29 09:16:00,52.0,20,9,3,50.64399365440079
568786,85099F,MEXICO,MXN,15144,2011-09-29 09:16:00,52.0,20,9,3,53.269876537555824
568788,23307,MEXICO,MXN,17894,2011-09-29 09:23:00,13.750000000000002,2,9,3,13.719948498249764
568788,47566,MEXICO,MXN,17894,2011-09-29 09:23:00,123.75,1,9,3,131.41518116890776
568788,85123A,MEXICO,MXN,17894,2011-09-29 09:23:00,73.75,2,9,3,81.92910864302115
568791,21790,MEXICO,MXN,16650,2011-09-29 09:51:00,21.25,12,9,3,20.485425329321618
568791,84946,MEXICO,MXN,16650,2011-09-29 09:51:00,31.25,12,9,3,27.353927075267706
568792,20725,MEXICO,MXN,18192,2011-09-29 09:53:00,41.25,10,9,3,39.42851934924973
568792,20728,MEXICO,MXN,18192,2011-09-29 09:53:00,41.25,10,9,3,42.493444711082375
568792,22086,MEXICO,MXN,18192,2011-09-29 09:53:00,63.74999999999999,40,9,3,68.89564467691294
568792,22382,MEXICO,MXN,18192,2011-09-29 09:53:00,41.25,10,9,3,39.31669115714963
568792,22383,MEXICO,MXN,18192,2011-09-29 09:53:00,41.25,10,9,3,41.208255108018015
568792,22423,MEXICO,MXN,18192,2011-09-29 09:53:00,318.75,3,9,3,309.04300356038186
568792,23201,MEXICO,MXN,18192,2011-09-29 09:53:00,52.0,10,9,3,51.67672067317246
568792,23202,MEXICO,MXN,18192,2011-09-29 09:53:00,52.0,10,9,3,51.99822738041035
568792,23203,MEXICO,MXN,18192,2011-09-29 09:53:00,52.0,10,9,3,50.97617192652713
568792,23209,MEXICO,MXN,18192,2011-09-29 09:53:00,41.25,10,9,3,37.96237895847789
568792,85099B,MEXICO,MXN,18192,2011-09-29 09:53:00,52.0,10,9,3,52.40976247511983
568792,85099F,MEXICO,MXN,18192,2011-09-29 09:53:00,52.0,10,9,3,49.650285415895404
568794,22178,MEXICO,MXN,17447,2011-09-29 10:10:00,48.75,6,9,3,49.23522794757354
568794,23203,MEXICO,MXN,17447,2011-09-29 10:10:00,52.0,10,9,3,49.713682990369094
568794,84879,MEXICO,MXN,17447,2011-09-29 10:10:00,42.25,16,9,3,46.14148675379667
568795,21213,MEXICO,MXN,17870,2011-09-29 10:19:00,13.750000000000002,4,9,3,13.33308288968116
568795,84978,MEXICO,MXN,17870,2011-09-29 10:19:00,31.25,6,9,3,30.853394786116866
568795,84991,MEXICO,MXN,17870,2011-09-29 10:19:00,13.750000000000002,4,9,3,13.738365838440963
568797,21931,MEXICO,MXN,13694,2011-09-29 10:22:00,43.75,100,9,3,42.48905965505662
568797,22386,MEXICO,MXN,13694,2011-09-29 10:22:00,43.75,100,9,3,42.64817072953193
568797,23199,MEXICO,MXN,13694,2011-09-29 10:22:00,43.75,100,9,3,44.07116744786634
568797,23201,MEXICO,MXN,13694,2011-09-29 10:22:00,43.75,100,9,3,45.821998519662046
568797,23202,MEXICO,MXN,13694,2011-09-29 10:22:00,43.75,100,9,3,44.48519655972332
568797,85099C,MEXICO,MXN,13694,2011-09-29 10:22:00,43.75,100,9,3,45.107838711562714
568797,85099F,MEXICO,MXN,13694,2011-09-29 10:22:00,43.75,100,9,3,42.56692323474399
568798,20725,CHILE,CLP,12615,2011-09-29 10:23:00,1650.0,10,9,3,1692.5655707608619
568798,21731,CHILE,CLP,12615,2011-09-29 10:23:00,1650.0,12,9,3,1697.1939713681202
568798,22629,CHILE,CLP,12615,2011-09-29 10:23:00,1950.0,12,9,3,2057.2619931313334
568798,22961,CHILE,CLP,12615,2011-09-29 10:23:00,1450.0,12,9,3,1487.6141795805431
568798,84077,CHILE,CLP,12615,2011-09-29 10:23:00,290.0,48,9,3,283.5175500015845
568798,85099B,CHILE,CLP,12615,2011-09-29 10:23:00,2080.0,10,9,3,2153.1867913814935
568801,22197,MEXICO,MXN,14475,2011-09-29 10:46:00,21.25,12,9,3,21.29632660246525
568801,23201,MEXICO,MXN,14475,2011-09-29 10:46:00,52.0,10,9,3,54.165088114999214
568801,85099C,MEXICO,MXN,14475,2011-09-29 10:46:00,52.0,20,9,3,52.37597564954316
568801,85123A,MEXICO,MXN,14475,2011-09-29 10:46:00,73.75,6,9,3,73.80760595097642
568802,22086,MEXICO,MXN,14834,2011-09-29 10:49:00,73.75,12,9,3,74.9639770112981
568802,22197,MEXICO,MXN,14834,2011-09-29 10:49:00,21.25,24,9,3,22.180394358164584
568802,22423,MEXICO,MXN,14834,2011-09-29 10:49:00,318.75,2,9,3,328.07217968904007
568802,84879,MEXICO,MXN,14834,2011-09-29 10:49:00,42.25,24,9,3,40.956807488620264
568803,84946,MEXICO,MXN,15030,2011-09-29 10:50:00,26.5,72,9,3,27.74644538025518
568804,22423,MEXICO,MXN,17819,2011-09-29 10:52:00,273.75,16,9,3,279.12155914579375
568805,20727,MEXICO,MXN,12826,2011-09-29 10:55:00,41.25,10,9,3,41.26131434448362
568805,22383,MEXICO,MXN,12826,2011-09-29 10:55:00,41.25,10,9,3,42.05031289190858
568805,23199,MEXICO,MXN,12826,2011-09-29 10:55:00,52.0,10,9,3,50.47538034133606
568805,23203,MEXICO,MXN,12826,2011-09-29 10:55:00,52.0,10,9,3,50.434696386892504
568805,23206,MEXICO,MXN,12826,2011-09-29 10:55:00,41.25,10,9,3,42.582445977883395
568805,23209,MEXICO,MXN,12826,2011-09-29 10:55:00,41.25,10,9,3,42.05963822170469
568828,21790,MEXICO,MXN,15175,2011-09-29 11:31:00,21.25,12,9,3,24.126301309686937
568829,23209,MEXICO,MXN,17633,2011-09-29 11:33:00,41.25,10,9,3,45.09256016410966
568831,22961,MEXICO,MXN,16059,2011-09-29 11:35:00,36.25,2,9,3,37.29959358127284
568831,22993,MEXICO,MXN,16059,2011-09-29 11:35:00,31.25,4,9,3,31.99030838056635
568831,23307,MEXICO,MXN,16059,2011-09-29 11:35:00,13.750000000000002,4,9,3,14.17237342592984
568831,84978,MEXICO,MXN,16059,2011-09-29 11:35:00,31.25,6,9,3,30.183629513850363
568831,85123A,MEXICO,MXN,16059,2011-09-29 11:35:00,73.75,2,9,3,71.82502937219536
568833,20724,MEXICO,MXN,17348,2011-09-29 11:39:00,21.25,10,9,3,19.575762538748446
568833,21731,MEXICO,MXN,17348,2011-09-29 11:39:00,41.25,2,9,3,39.63338171145777
568833,22086,MEXICO,MXN,17348,2011-09-29 11:39:00,73.75,10,9,3,74.1700989251992
568833,22469,MEXICO,MXN,17348,2011-09-29 11:39:00,41.25,10,9,3,44.91157023379715
568833,23310,MEXICO,MXN,17348,2011-09-29 11:39:00,10.5,72,9,3,10.622324605494555
568868,22178,MEXICO,MXN,12957,2011-09-29 12:00:00,48.75,12,9,3,48.364815322568695
568868,47566,MEXICO,MXN,12957,2011-09-29 12:00:00,123.75,4,9,3,127.73805226836107
568872,22629,Otro_LATAM,USD,12372,2011-09-29 12:12:00,1.95,12,9,3,2.009245241561553
568873,20725,MEXICO,MXN,14188,2011-09-29 12:15:00,41.25,20,9,3,41.66778804362014
568873,22386,MEXICO,MXN,14188,2011-09-29 12:15:00,52.0,10,9,3,50.651260268601405
568873,23203,MEXICO,MXN,14188,2011-09-29 12:15:00,52.0,20,9,3,51.637969082949006
568873,23209,MEXICO,MXN,14188,2011-09-29 12:15:00,41.25,20,9,3,43.61021966923736
568873,85099B,MEXICO,MXN,14188,2011-09-29 12:15:00,52.0,20,9,3,56.04271071768167
568875,22469,MEXICO,MXN,14527,2011-09-29 12:23:00,41.25,1,9,3,38.47228561250945
568876,20725,MEXICO,MXN,13881,2011-09-29 12:24:00,41.25,20,9,3,41.23203614786646
568876,22961,MEXICO,MXN,13881,2011-09-29 12:24:00,36.25,12,9,3,38.10226252322475
568876,22993,MEXICO,MXN,13881,2011-09-29 12:24:00,31.25,12,9,3,31.908161930953504
568877,20727,MEXICO,MXN,14680,2011-09-29 12:31:00,41.25,10,9,3,43.26020060399625
568877,22386,MEXICO,MXN,14680,2011-09-29 12:31:00,44.75,100,9,3,44.544792582172704
568877,85099C,MEXICO,MXN,14680,2011-09-29 12:31:00,44.75,100,9,3,45.83169499653391
568878,21181,MEXICO,MXN,14524,2011-09-29 12:34:00,52.5,12,9,3,54.73218911826422
568878,22386,MEXICO,MXN,14524,2011-09-29 12:34:00,52.0,10,9,3,51.08100702146471
568878,85123A,MEXICO,MXN,14524,2011-09-29 12:34:00,73.75,4,9,3,72.09369761254145
568881,22469,MEXICO,MXN,13960,2011-09-29 12:39:00,41.25,12,9,3,41.15737063441393
568882,20724,MEXICO,MXN,12839,2011-09-29 12:39:00,21.25,10,9,3,20.87057011144923
568882,21931,MEXICO,MXN,12839,2011-09-29 12:39:00,52.0,10,9,3,52.277582585811544
568882,22197,MEXICO,MXN,12839,2011-09-29 12:39:00,21.25,12,9,3,19.403889103086232
568882,23202,MEXICO,MXN,12839,2011-09-29 12:39:00,52.0,10,9,3,49.55849394934015
568882,85099B,MEXICO,MXN,12839,2011-09-29 12:39:00,52.0,10,9,3,57.748897820208484
568883,22469,MEXICO,MXN,18198,2011-09-29 12:43:00,41.25,12,9,3,42.640450182719285
568883,84946,MEXICO,MXN,18198,2011-09-29 12:43:00,31.25,12,9,3,30.741430169343477
568894,21731,MEXICO,MXN,17528,2011-09-29 13:04:00,41.25,10,9,3,39.526324887883106
568894,22086,MEXICO,MXN,17528,2011-09-29 13:04:00,73.75,3,9,3,68.8998520038018
568894,22577,MEXICO,MXN,17528,2011-09-29 13:04:00,7.249999999999999,5,9,3,6.924091639800864
568894,22629,MEXICO,MXN,17528,2011-09-29 13:04:00,48.75,3,9,3,48.648494188140766
568894,23203,MEXICO,MXN,17528,2011-09-29 13:04:00,52.0,1,9,3,49.300966090969865
568894,23206,MEXICO,MXN,17528,2011-09-29 13:04:00,41.25,1,9,3,38.27538353962158
568894,84879,MEXICO,MXN,17528,2011-09-29 13:04:00,42.25,16,9,3,41.15129353367153
568894,85099F,MEXICO,MXN,17528,2011-09-29 13:04:00,52.0,1,9,3,51.40995764911141
568895,20724,MEXICO,MXN,15356,2011-09-29 13:11:00,21.25,5,9,3,23.019833333409007
568895,20725,MEXICO,MXN,15356,2011-09-29 13:11:00,41.25,4,9,3,40.48743780464653
568895,20727,MEXICO,MXN,15356,2011-09-29 13:11:00,41.25,5,9,3,38.01486334446423
568895,21931,MEXICO,MXN,15356,2011-09-29 13:11:00,52.0,5,9,3,58.08839160535863
568895,22384,MEXICO,MXN,15356,2011-09-29 13:11:00,41.25,2,9,3,37.48644304559574
568895,22386,MEXICO,MXN,15356,2011-09-29 13:11:00,52.0,2,9,3,51.75296870325221
568895,23199,MEXICO,MXN,15356,2011-09-29 13:11:00,52.0,4,9,3,45.73268073791661
568895,23202,MEXICO,MXN,15356,2011-09-29 13:11:00,52.0,4,9,3,51.252450281495335
568895,23203,MEXICO,MXN,15356,2011-09-29 13:11:00,52.0,4,9,3,52.69201193015125
568895,23206,MEXICO,MXN,15356,2011-09-29 13:11:00,41.25,5,9,3,43.35871580323176
568895,23209,MEXICO,MXN,15356,2011-09-29 13:11:00,41.25,6,9,3,38.403203140012735
568895,85099B,MEXICO,MXN,15356,2011-09-29 13:11:00,52.0,4,9,3,52.10206835837537
568895,85099F,MEXICO,MXN,15356,2011-09-29 13:11:00,52.0,2,9,3,50.82417743521784
568896,21498,MEXICO,MXN,16361,2011-09-29 13:13:00,10.5,25,9,3,10.329469228593611
568896,85099B,MEXICO,MXN,16361,2011-09-29 13:13:00,52.0,5,9,3,53.66782484456589
568897,22469,MEXICO,MXN,13886,2011-09-29 13:17:00,41.25,12,9,3,39.20996830123601
568897,84946,MEXICO,MXN,13886,2011-09-29 13:17:00,31.25,12,9,3,32.488807143421674
568898,21731,MEXICO,MXN,13354,2011-09-29 13:17:00,41.25,12,9,3,42.12428583770321
568898,21790,MEXICO,MXN,13354,2011-09-29 13:17:00,21.25,12,9,3,19.9670063532449
568900,20728,MEXICO,MXN,13647,2011-09-29 13:21:00,41.25,10,9,3,41.71405586375021
568900,22411,MEXICO,MXN,13647,2011-09-29 13:21:00,52.0,10,9,3,47.99021989589454
568900,23199,MEXICO,MXN,13647,2011-09-29 13:21:00,52.0,10,9,3,48.48031304501696
568900,23203,MEXICO,MXN,13647,2011-09-29 13:21:00,52.0,10,9,3,52.504869042029526
568900,23206,MEXICO,MXN,13647,2011-09-29 13:21:00,41.25,10,9,3,44.56209895782076
568900,84077,MEXICO,MXN,13647,2011-09-29 13:21:00,7.249999999999999,48,9,3,8.179873783011415
568900,84879,MEXICO,MXN,13647,2011-09-29 13:21:00,42.25,16,9,3,39.370581669118295
568901,84879,MEXICO,MXN,15050,2011-09-29 13:22:00,42.25,48,9,3,42.12479161778688
568901,84978,MEXICO,MXN,15050,2011-09-29 13:22:00,31.25,12,9,3,29.72680407240663
568901,85123A,MEXICO,MXN,15050,2011-09-29 13:22:00,63.74999999999999,32,9,3,59.40949450911633
568902,21498,MEXICO,MXN,13503,2011-09-29 13:23:00,10.5,25,9,3,10.977398939018531
568902,21790,MEXICO,MXN,13503,2011-09-29 13:23:00,21.25,12,9,3,20.804007107615394
568908,21212,MEXICO,MXN,16653,2011-09-29 13:38:00,13.750000000000002,24,9,3,13.217780391299776
568908,22197,MEXICO,MXN,16653,2011-09-29 13:38:00,21.25,12,9,3,21.588453519705954
568908,22423,MEXICO,MXN,16653,2011-09-29 13:38:00,318.75,1,9,3,297.8693926291521
568908,23203,MEXICO,MXN,16653,2011-09-29 13:38:00,52.0,10,9,3,55.01109668376518
568908,47566,MEXICO,MXN,16653,2011-09-29 13:38:00,123.75,4,9,3,120.09026999546147
568908,84946,MEXICO,MXN,16653,2011-09-29 13:38:00,31.25,12,9,3,32.55015098200427
568909,22423,MEXICO,MXN,16818,2011-09-29 13:38:00,318.75,1,9,3,333.42990443249107
568909,22577,MEXICO,MXN,16818,2011-09-29 13:38:00,7.249999999999999,24,9,3,7.443041612313718
568909,84879,MEXICO,MXN,16818,2011-09-29 13:38:00,42.25,8,9,3,42.48243597477324
568910,21790,MEXICO,MXN,16574,2011-09-29 13:39:00,21.25,12,9,3,21.060884683442985
568910,22577,MEXICO,MXN,16574,2011-09-29 13:39:00,21.25,12,9,3,19.689393768360574
568910,22952,MEXICO,MXN,16574,2011-09-29 13:39:00,13.750000000000002,48,9,3,14.097257739793614
568912,21498,MEXICO,MXN,17528,2011-09-29 13:45:00,10.5,25,9,3,10.763268184009853
568912,22469,MEXICO,MXN,17528,2011-09-29 13:45:00,41.25,5,9,3,42.38452559438198
568917,20725,MEXICO,MXN,15955,2011-09-29 14:11:00,41.25,10,9,3,41.10686488058919
568917,21212,MEXICO,MXN,15955,2011-09-29 14:11:00,13.750000000000002,24,9,3,13.492513752727284
568917,22383,MEXICO,MXN,15955,2011-09-29 14:11:00,41.25,10,9,3,42.55629423371763
568917,23206,MEXICO,MXN,15955,2011-09-29 14:11:00,41.25,10,9,3,42.97600409193611
568917,23209,MEXICO,MXN,15955,2011-09-29 14:11:00,41.25,10,9,3,42.405904425767
568918,21181,MEXICO,MXN,15955,2011-09-29 14:12:00,52.5,12,9,3,55.22225819711487
568919,20725,MEXICO,MXN,12937,2011-09-29 14:38:00,41.25,10,9,3,41.232082905065106
568919,20728,MEXICO,MXN,12937,2011-09-29 14:38:00,41.25,10,9,3,42.486408241758525
568919,22383,MEXICO,MXN,12937,2011-09-29 14:38:00,41.25,10,9,3,43.11212304101196
568919,22384,MEXICO,MXN,12937,2011-09-29 14:38:00,41.25,10,9,3,46.00738269431166
568919,22961,MEXICO,MXN,12937,2011-09-29 14:38:00,36.25,2,9,3,35.3003051290165
568919,47566,MEXICO,MXN,12937,2011-09-29 14:38:00,123.75,3,9,3,121.78441243934648
568919,85123A,MEXICO,MXN,12937,2011-09-29 14:38:00,63.74999999999999,32,9,3,67.03587135052453
568938,21212,MEXICO,MXN,17220,2011-09-29 14:46:00,13.750000000000002,3,9,3,13.965319986296388
568938,22382,MEXICO,MXN,17220,2011-09-29 14:46:00,41.25,1,9,3,40.70766207920549
568938,22383,MEXICO,MXN,17220,2011-09-29 14:46:00,41.25,1,9,3,42.51447774469775
568938,23202,MEXICO,MXN,17220,2011-09-29 14:46:00,52.0,2,9,3,49.69211278958662
568938,23209,MEXICO,MXN,17220,2011-09-29 14:46:00,41.25,1,9,3,38.85034410587424
568938,23307,MEXICO,MXN,17220,2011-09-29 14:46:00,13.750000000000002,3,9,3,11.999972236866432
568944,22086,MEXICO,MXN,16589,2011-09-29 14:50:00,73.75,6,9,3,77.64395213309619
568944,22577,MEXICO,MXN,16589,2011-09-29 14:50:00,21.25,12,9,3,20.021877531165142
568945,21931,MEXICO,MXN,14239,2011-09-29 14:52:00,52.0,10,9,3,51.09095151217216
568945,23199,MEXICO,MXN,14239,2011-09-29 14:52:00,52.0,10,9,3,48.202901689462806
568945,23202,MEXICO,MXN,14239,2011-09-29 14:52:00,52.0,10,9,3,51.99464783816807
568947,21213,MEXICO,MXN,14696,2011-09-29 15:04:00,13.750000000000002,24,9,3,13.286321625127902
568947,22178,MEXICO,MXN,14696,2011-09-29 15:04:00,48.75,6,9,3,46.11264267244692
568950,20728,Otro_LATAM,USD,12458,2011-09-29 15:25:00,1.65,20,9,3,1.6280192000811122
568950,21731,Otro_LATAM,USD,12458,2011-09-29 15:25:00,1.65,36,9,3,1.638384040949821
568950,22384,Otro_LATAM,USD,12458,2011-09-29 15:25:00,1.65,20,9,3,1.638502719116094
568951,22423,MEXICO,MXN,17724,2011-09-29 15:26:00,318.75,2,9,3,339.58810648212904
568952,22952,MEXICO,MXN,14305,2011-09-29 15:29:00,13.750000000000002,24,9,3,14.540100919357398
568952,84879,MEXICO,MXN,14305,2011-09-29 15:29:00,42.25,8,9,3,44.20812099591783
568952,84978,MEXICO,MXN,14305,2011-09-29 15:29:00,31.25,24,9,3,32.61086092139586
568953,22197,CHILE,CLP,12728,2011-09-29 15:31:00,850.0,12,9,3,901.9714114195011
568953,22961,CHILE,CLP,12728,2011-09-29 15:31:00,1450.0,12,9,3,1409.2137942906431
568955,21977,MEXICO,MXN,13759,2011-09-29 15:40:00,13.750000000000002,24,9,3,14.023379560515371
568955,22423,MEXICO,MXN,13759,2011-09-29 15:40:00,318.75,2,9,3,301.354316265091
568955,22952,MEXICO,MXN,13759,2011-09-29 15:40:00,13.750000000000002,24,9,3,14.697807461427866
568955,47566,MEXICO,MXN,13759,2011-09-29 15:40:00,123.75,4,9,3,136.37051605826113
568955,84879,MEXICO,MXN,13759,2011-09-29 15:40:00,42.25,8,9,3,41.466206486396
568955,84991,MEXICO,MXN,13759,2011-09-29 15:40:00,13.750000000000002,24,9,3,14.425625010683289
568987,21080,COLOMBIA,COP,12709,2011-09-29 15:58:00,3825.0,12,9,3,4057.1864697615283
568987,21212,COLOMBIA,COP,12709,2011-09-29 15:58:00,2475.0,24,9,3,2591.8615893174256
568987,47566,COLOMBIA,COP,12709,2011-09-29 15:58:00,22275.0,8,9,3,20994.572603142897
568989,20727,MEXICO,MXN,14709,2011-09-29 16:41:00,41.25,10,9,3,42.184283462147995
568989,20728,MEXICO,MXN,14709,2011-09-29 16:41:00,41.25,10,9,3,40.65160616050598
568989,21931,MEXICO,MXN,14709,2011-09-29 16:41:00,52.0,10,9,3,50.250905474401286
568989,22384,MEXICO,MXN,14709,2011-09-29 16:41:00,41.25,10,9,3,39.77540705666439
568989,23199,MEXICO,MXN,14709,2011-09-29 16:41:00,52.0,10,9,3,51.38393778872286
568989,23201,MEXICO,MXN,14709,2011-09-29 16:41:00,52.0,10,9,3,52.32984967803402
568989,23202,MEXICO,MXN,14709,2011-09-29 16:41:00,52.0,10,9,3,49.64307252896524
568989,23203,MEXICO,MXN,14709,2011-09-29 16:41:00,52.0,10,9,3,54.24332478573294
568989,85099C,MEXICO,MXN,14709,2011-09-29 16:41:00,52.0,10,9,3,51.29133880114571
568990,20724,MEXICO,MXN,15933,2011-09-29 16:42:00,21.25,10,9,3,22.850381130590698
568990,20725,MEXICO,MXN,15933,2011-09-29 16:42:00,41.25,10,9,3,42.21382884527733
568990,21212,MEXICO,MXN,15933,2011-09-29 16:42:00,13.750000000000002,24,9,3,14.469096605159192
568990,21977,MEXICO,MXN,15933,2011-09-29 16:42:00,13.750000000000002,24,9,3,13.048831629535032
568990,84879,MEXICO,MXN,15933,2011-09-29 16:42:00,42.25,8,9,3,42.07560977226595
568991,22086,MEXICO,MXN,18204,2011-09-29 16:44:00,73.75,1,9,3,73.76212996910871
568992,20725,MEXICO,MXN,17218,2011-09-29 16:48:00,41.25,1,9,3,41.777276914267325
568992,21931,MEXICO,MXN,17218,2011-09-29 16:48:00,52.0,1,9,3,51.43621429643863
568993,85099B,MEXICO,MXN,15062,2011-09-29 16:51:00,52.0,10,9,3,53.33108926446239
568993,85099C,MEXICO,MXN,15062,2011-09-29 16:51:00,52.0,10,9,3,51.78325013822827
568994,20724,CHILE,CLP,12598,2011-09-29 16:52:00,850.0,20,9,3,792.3028278475689
568995,21181,MEXICO,MXN,16779,2011-09-29 16:53:00,46.25,48,9,3,47.87092400879819
568995,22386,MEXICO,MXN,16779,2011-09-29 16:53:00,52.0,10,9,3,52.15313887371336
568995,85099C,MEXICO,MXN,16779,2011-09-29 16:53:00,52.0,10,9,3,49.61518660613235
568996,20725,MEXICO,MXN,13131,2011-09-29 17:16:00,41.25,10,9,3,39.42621982616387
568996,22382,MEXICO,MXN,13131,2011-09-29 17:16:00,41.25,10,9,3,40.511784101836994
568996,23206,MEXICO,MXN,13131,2011-09-29 17:16:00,41.25,10,9,3,41.54834972635749
568999,22086,MEXICO,MXN,15949,2011-09-29 17:34:00,73.75,12,9,3,74.58083064261822
569000,21212,MEXICO,MXN,17015,2011-09-29 17:36:00,13.750000000000002,24,9,3,14.696223902866402
569000,21977,MEXICO,MXN,17015,2011-09-29 17:36:00,13.750000000000002,24,9,3,13.793171216408417
569000,22492,MEXICO,MXN,17015,2011-09-29 17:36:00,16.25,36,9,3,15.790554909526206
569000,84879,MEXICO,MXN,17015,2011-09-29 17:36:00,42.25,16,9,3,43.03410628127291
569004,21931,MEXICO,MXN,14409,2011-09-29 18:18:00,52.0,10,9,3,50.74334116553629
569004,22386,MEXICO,MXN,14409,2011-09-29 18:18:00,52.0,10,9,3,50.91992920774464
569004,85099B,MEXICO,MXN,14409,2011-09-29 18:18:00,52.0,10,9,3,53.08043727679377
569004,85099F,MEXICO,MXN,14409,2011-09-29 18:18:00,52.0,10,9,3,51.4302673902587
569005,21212,MEXICO,MXN,16268,2011-09-29 18:30:00,13.750000000000002,24,9,3,12.399017914478428
569005,21498,MEXICO,MXN,16268,2011-09-29 18:30:00,10.5,25,9,3,10.376232840707168
569005,22197,MEXICO,MXN,16268,2011-09-29 18:30:00,21.25,12,9,3,22.344631345090477
569005,22961,MEXICO,MXN,16268,2011-09-29 18:30:00,36.25,12,9,3,36.02816575553871
569005,47566,MEXICO,MXN,16268,2011-09-29 18:30:00,123.75,4,9,3,122.18739899140836
569005,84879,MEXICO,MXN,16268,2011-09-29 18:30:00,42.25,8,9,3,38.72882822820014
569007,20727,MEXICO,MXN,17552,2011-09-29 18:51:00,41.25,10,9,3,42.050399922139555
569007,21213,MEXICO,MXN,17552,2011-09-29 18:51:00,13.750000000000002,24,9,3,13.427645717069879
569007,21731,MEXICO,MXN,17552,2011-09-29 18:51:00,41.25,12,9,3,40.32119395537234
569007,21790,MEXICO,MXN,17552,2011-09-29 18:51:00,21.25,24,9,3,18.059315055474773
569007,22492,MEXICO,MXN,17552,2011-09-29 18:51:00,16.25,36,9,3,15.947885476174752
569007,47566,MEXICO,MXN,17552,2011-09-29 18:51:00,123.75,4,9,3,132.77796902735096
569007,84077,MEXICO,MXN,17552,2011-09-29 18:51:00,7.249999999999999,48,9,3,7.180996169318027
569008,22577,MEXICO,MXN,15114,2011-09-29 18:53:00,7.249999999999999,24,9,3,7.7860625521173645
569008,22961,MEXICO,MXN,15114,2011-09-29 18:53:00,36.25,12,9,3,36.31004079929503
569008,84991,MEXICO,MXN,15114,2011-09-29 18:53:00,13.750000000000002,24,9,3,13.60247303936067
569009,85099B,MEXICO,MXN,15984,2011-09-29 19:30:00,52.0,50,9,3,55.323294662101475
569010,84077,PERU,PEN,14156,2011-09-30 07:36:00,1.16,144,9,4,1.1340388813043953
569011,47566,MEXICO,MXN,14655,2011-09-30 08:14:00,123.75,4,9,4,131.71212848939186
569014,22577,MEXICO,MXN,18053,2011-09-30 09:05:00,7.249999999999999,26,9,4,7.135620015998553
569014,85123A,MEXICO,MXN,18053,2011-09-30 09:05:00,73.75,12,9,4,70.95616634768382
